,date,author,text,title,stars,location,url,language
497,2022-02-23,Malou,"Ich hatte von Anfang bis Ende eine super Erfahrung mit PlusDental. Nachdem mir eine Freundin davon erzählt hat war ich total gespannt und wollte mich selber beraten lassen. Der erste Termin bei Zahnarzt ist einwandfrei verlaufen, ich würde von einer sehr freundlichen und erfahrenen Zahnärztin beraten und untersucht. Eine Zahnarzthelferin hat einen 3D Scan gemacht, welchen ich mir direkt in der Klinik anschauen konnte. Die Zahnärztin hat mir dann die Möglichkeiten erklärt meine Zahnfehlstellung zu beheben und den gesamten Prozess mit PlusDental erklärt. Nach ca. 3 Tagen habe ich das Angebot per E-Mail erhalten, mit meinem Behandlungsplan, welcher all meine Erwartungen übertroffen hat. Der Preis war 1/3 von dem Preis, welchen mir mein Kieferorthopäde angeboten habe. Trotzdem wollte ich mich nochmal rückversichern, ob das auch alles so realistisch ist und für meinen Kiefer OK, daher habe ich nochmal ein Telefonat mit einer Zahnärztin von PlusDental geführt, sowie einer unabhängigen anderen Zahnärztin. Dabei wurden all meine Bedenken ausgeräumt und ich habe die Zahnschienen gekauft. Nach ca. 12 Tagen kam das Paket endlich an und ich startete mit meiner Behandlung, welche ich mit der App begleitete. Die Schienen haben perfekt gepasst, waren am Anfang (immer wenn man eine neue Schiene reingemacht hat) etwas unangenehm, aber nach ca. 2 Tagen hat man sich daran gewöhnt. Schon nach ca. 6 Wochen habe ich erste Ergebnisse gesehen. Einmal hatte ich Probleme mit der App, den Kundenservice aber telefonisch direkt erreich, welcher mit weiterhelfen konnte. Aller Kontakt war immer total freundlich!! Insgesamt habe ich die komplette Behandlung nach ca. 5 Monaten abgeschlossen und bin extrem zufrieden. Um das Ergebnis zu halten habe ich mich für das Retainer Abo entschieden, wo zusätzlich  auch ein Bleaching angeboten wird. Das fand ich auch mega. Große Empfehlung an alle!",Super gesamte Erfahrung mit perfektem Ergebnis,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=26&stars=1&stars=2&stars=3&stars=4&stars=5,de
498,2022-02-24,Lina,"Die Beratungen voll PlusDental waren super, ich habe mich wirklich gut aufgehoben gefühlt. Ich habe meinem Abdruck in einer Zahnarztpraxis, die mit PlusDental kooperiert, machen lassen. Das lief super. Das Tragen in den ersten drei Tagen war oft sehr unangenehm, damit muss man natürlich aber rechnen, wenn sich die Zähne verändern sollen. Ich gebe 4 Sterne statt 5, weil ein oder zwei Zahnschienen etwas nah an der Zunge saßen, sodass ich einen kleinen Teil der Schiene abschneiden und abpfeilen musste, damit meine Zunge nicht dauerhaft weh tat. Das war aber nicht wirklich viel Arbeit und ging danach problemlos. Eine Schiene ist einen Tag vor Wechsel etwas kaputt gebrochen, was nicht schlimm war, weil ich den Wechsel dann einfach einen Tag vorgezogen habe, ich glaube auch, dass plusdental kaputte Schienen ersetzt. Insgesamt bin ich mit meinem Endergebnis wirklich zufrieden, man sieht einen deutlichen Unterschied zu vorher. Ich hoffe nun, dass das Ergebnis auch weiterhin so schön bleibt.",Sehr empfehlenswert für eine schnelle Zahnkorrektur,4,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=26&stars=1&stars=2&stars=3&stars=4&stars=5,de
499,2022-01-26,Henriette Geringer,"Super nettes Team in Freiburg. Ich habe mich sehr gut aufgehoben gefühlt, obwohl ich mich meiner Zähne wirklich schämte. Die Zahnärztin und Zahnarzthelferin waren kein bisschen verstellt freundlich, sondern wirklich sympathisch, haben sich Zeit genommen und alles perfekt gemacht. Ich habe eine sehr gute und informative Beratung erhalten und hatte genug Zeit, um Fragen zu stellen und Bedenken loszuwerden.",Super nettes Team in Freiburg,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=27&stars=1&stars=2&stars=3&stars=4&stars=5,de
500,2022-01-26,Rümeysa Dogrul,"Die Mitarbeiter sehr freundlich und hilfreich. Alles gut organisiert, aber manchmal schwer telefonisch zu erreichen.",Die Mitarbeiter sehr freundlich und…,4,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=27&stars=1&stars=2&stars=3&stars=4&stars=5,de
501,2022-01-27,Jennifer,"Ich kann leider nichts positives sagen. Meine Behandlung sollte nach 4 Monaten abgeschlossen sein. Nun bin ich bald bei zwei Jahren. Unzählige Wiederholungen der Schienen innerhalb der Behandlung und nun in der zweiten NACHBEHANDLUNG, welche nun nochmal 4 Monate gehen soll. Jeder andere Anbieter hat eine Zufriedenheitsgarantie mit Geld Zurück. Ich habe mehrmals gefordert mir wenigstens ein bisschen entgegen zukommen. Nicht mal 100 Euro Nachlass hat man mir angeboten. 
Nie wieder!",Mehr als enttäuscht.,1,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=27&stars=1&stars=2&stars=3&stars=4&stars=5,de
502,2022-01-30,Anonymous,"Bisher bin ich zufrieden mit meiner Behandlung, aber ich habe ein Problem. Die Zahnschienen beschädigen schrittweise die Zahnfüllung, dass ich auf ein Schneidezahn habe (mit Harz gegen eine abgebrochener und zuvor reparierter Zahn). Ich weiß nicht was zu tun und bin enttäuscht dafür. Daher habe ich ebenfalls Angst, dass mein Zahn sich wieder brecht…",Zahnschienen beschädigen die Zahnfüllung,3,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=27&stars=1&stars=2&stars=3&stars=4&stars=5,de
503,2022-01-31,Dilara,"Bis jetzt läuft alles super! Ich bin nun bei der Schiene 5/7, jedoch ist sie oben an den Backenzähnen locker. Ist das normal ?",Bis jetzt läuft alles super,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=27&stars=1&stars=2&stars=3&stars=4&stars=5,de
504,2022-01-31,Anna,"Sehr nette Beratung, es wurde kurz aber präzise erklärt. Es wurden alle Fragen erklärt, für jegliche Fragen kann man sich aber auch im Nachhinein nochmal melden und nachfragen. 
Leider sind nicht alle Zahnverschiebungen für die Behandlung geeignet, was man erst nach der Auswertung des 3D Screening erfährt.",Sehr nette Beratung,3,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=27&stars=1&stars=2&stars=3&stars=4&stars=5,de
505,2022-02-01,Heidi S.,"Ich bin seit Oktober 2020 in Behandlung. Diese sollte ursprünglich 21 Wochen dauern und hat sich nicht nur, aber auch elementar wegen den langsamen Rückmeldungen (bis zu fünf Wochen Wartezeit) von Plusdental verzögert.  Ich bekam zudem ein kostenloses Refinement, das im November 2021 abgeschlossen war. Mit der Optik bin ich nun zufrieden 
Nach wenigen Wochen mit den Retainern hat sich aber herausgestellt, was schon im Verlauf der Behandlung von mir vermutet wurde und ich auch mit der Firma angesprochen hatte : mein Biss hat sich verändert, ohne Schienen habe ich keinen Aufbiss mehr in meinen Backen- und Schneidezähnen. Das habe ich, nach der Überprüfung durch meine Zahnärztin, an Plusdental gemeldet und sollte im Dezember 2021 Fotos einschicken. Das tat ich. Jetzt ist Februar 2022 und ich habe immer noch keine Rückmeldung. Es ändert sich einfach nichts bei der Firma. Ich würde im Nachhinein die Behandlung nur bei einem Arzt, vor Ort betreut angehen.","Im Anschluss an die Behandlung medizinisches Problem,  Rückmeldungen mangelhaft",1,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=27&stars=1&stars=2&stars=3&stars=4&stars=5,de
506,2022-02-01,Kunde,"Über 10 Minuten am Telefon gewartet, 
Leider niemand erreichbar (1.2.2022)",Erreichbarkeit,2,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=27&stars=1&stars=2&stars=3&stars=4&stars=5,de
507,2022-02-02,Jessica Helm,"Meine Behandlung dauerte insgesamt 4 Monate und ich bin super zufrieden, meine Zähne sind so geworden, wie die 3D Simulation mir das vorher angezeigt hat. 

Plus Dental war jederzeit für Rückfragen per Mail oder Telefon erreichbar und ich fühle mich gut aufgehoben. 

Liebe Grüße Jessi",Sehr zufrieden,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=27&stars=1&stars=2&stars=3&stars=4&stars=5,de
508,2022-02-02,Fanny Pickhardt,"Sehr gute Beratung, unkomplizierte Terminvereinbarungen. Bin gespannt auf das Ergebnis 😊",Sehr gute Beratung,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=27&stars=1&stars=2&stars=3&stars=4&stars=5,de
509,2022-02-03,Antje Brandt,"So wirklich zufrieden bin ich mit der Behandlung nicht. Vordere Schneidezähne stehen jetzt leicht nach links geneigt. Untere Schneidezähne bilden keine gerade Reihe mehr. Lücken, die bei der ASR Behandlung gemacht wurden, sind nicht komplett geschlossen. Für knapp 3000 Euro hätte ich ein besseres Ergebnis erwartet.",So wirklich zufrieden bin ich mit der…,2,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=27&stars=1&stars=2&stars=3&stars=4&stars=5,de
510,2022-02-03,Tatjana Stickel,"Ich war anfangs wirklich skeptisch, ob mir die Betreuung über die App und telefonisch ausreichen würde, aber ich habe mich die gesamte Behandlungsdauer über super betreut gefühlt und das Ergebnis ist toll! Danke!",sehr zufrieden!,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=27&stars=1&stars=2&stars=3&stars=4&stars=5,de
511,2022-02-03,Justine Lampe,"Der Kundenservice ist leider einfach nur enttäuschend. Wenn die Leitung mal nicht besetzt ist, sind die Mitarbeiter am Telefon zwar immer sehr freundlich, jedoch schlecht informiert. Mir wurde ein Rabatt versprochen, dem ich mehrere Monate hinterherlaufen musste. Nach ""Beendigung"" der Behandlung, habe ich zwar ein verbessertes, aber noch kein perfektes Ergebnis, was man für den Preis erwarten könnte.",Geht so,3,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=27&stars=1&stars=2&stars=3&stars=4&stars=5,de
512,2022-02-03,Eda Inceoglu,Die Behandlung an sich lief problemlos. Jedoch habe ich Probleme mit meinem retainer und d warte seit Wochen auf eine Antwort. Obwohl ich mehrermale eine Mail geschrieben habe bekomme ich keine Antwort. Ich bin leider deshalb nicht zufrieden.,Die Behandlung an sich lief problemlos,2,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=27&stars=1&stars=2&stars=3&stars=4&stars=5,de
513,2022-02-03,Ulrike Daum,"Ich bin mit der Behandlung von PlusDental von Anfang an sehr zufrieden. Es hat alles gepasst, vom ersten Termin bis zur letzten Schiene (den Retainern). Ich bin total glücklich, dass meine Zähne nun ordentlich in der Reihe stehen, im Ober- und Unterkiefer. Die ASR-Behandlung klappte auch komplikationslos. 
Danke PlusDental :-)",Vollkommen zufrieden von Anfang an …,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=27&stars=1&stars=2&stars=3&stars=4&stars=5,de
514,2022-02-03,Teodora Plavsic,"Hallo Leute, 
Ich bin sehr zufrieden wie meine Zähne jetzt aussieht😊 Am anfang war ich skeptisch aber mus ich ehrlich sagen DAS LOHNT SICH! Zahnspange muss mann 22Stunde tragen , ist nicht so einfach, aber ich  habe geschaft 😊 Zahnspange sind durchsichtig , also die andere Leute kann kaum merken , bei mir war ab anfang kein druck und auch keinen schmerzen..( komplex Behandlung) Auf jeden fall weiter Empfehlung! 
LG Teodora Plavsic",Weiter Empfehlung😎,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=27&stars=1&stars=2&stars=3&stars=4&stars=5,de
515,2022-02-03,Amir Motamedi,"Reibungslose Abwicklung, auf verschiedenen Kanälen erreichbar (E-Mail, Telefon, Whatsapp etc.) Preislich durch diverse Gutscheine und Aktionen flexibel. Ratenzahlung möglich, Kooperationszahnärzte in der Nähe mit sehr zuvorkommender Terminierung und das Wichtigste: Die Korrektur funktioniert. Rundum zufrieden.",Gute Arbeit!,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=27&stars=1&stars=2&stars=3&stars=4&stars=5,de
516,2022-02-06,Sven,"Zu Beginn der Behandlung lief alles gut. Alles lief schnell und unkompliziert. Die Schienen sind schnell geliefert worden und die Behandlung lief gut. 

Nach der Beendigung meiner Behandlung (6.1.2022) war ich mit dem Ergebnis nicht zufrieden. Deshalb habe ich den Kundenservice am 7.1.2022 kontaktiert. Alles klang gut und ich habe erwartet eine Rückmeldung bzw. das refinement zu erhalten…. 

Leider blieb bis heute der Termin des refinement aus…. 
Ich habe mehrmals versucht über E-Mail und Telefon Kontakt herzustellen. Per Telefon war es sehr schwer jemanden zu erreichen, weil nach 20-30 Minuten in der Warteschleife wohl auch automatisch aufgelegt wird. Per E-Mail habe ich irgendwann eine Antwort bekommen, dass man Bilder der unzufriedenen Stellen möchte. Daraufhin wurde sich auch nicht mehr gemeldet. Als ich dann irgendwann jemanden an das Telefon bekommen habe, hieß es, dass meine Angelegenheit doch als erledigt abgehakt sei……
Danach blieb jede weitere Kontaktaufnahme ergebnislos…. 

Mittlerweile gehe ich von keinem  zufriedenstellendem Ergebnis mehr aus und muss wohl weitere Schritte prüfen….",Am Ende doch nicht empfehlenswert,1,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=27&stars=1&stars=2&stars=3&stars=4&stars=5,de
517,2022-02-06,Natali Stol,"Mit Behandlung bin ich noch nicht fertig, aber was ich jetzt schon sehe, ist echt Wahnsinn! Am Anfang beim Schienentragen war sehr unangenehm, aber jetzt spüre ich diese kaum. Das Team ist sehr nett und hilfsbereit. Die Invitation hat sich definitiv gelohnt und ich würde es weiter empfehlen.  
Viele Grüße,
Yulia Urbahn",Mit Behandlung bin ich noch nicht…,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=27&stars=1&stars=2&stars=3&stars=4&stars=5,de
518,2022-02-07,Svenja,"Erneut muss ich sagen, wie unzufrieden ich bin. Die Behandlung wird andauernd verlängert, völlig intransparent, wie lange es also dauern wird. 
Auf Nachfragen kommt mit zum Teil deutlicher Verzögerung eine Standard-Antwort, die nicht auf die tatsächliche Situation eingeht. 
Ich kann nicht empfehlen, die Behandlung zu starten! Und wer es dennoch tut: Man muss wissen, dass man nach Ende der Behandlung quasi lebenslang nachts die Retainer tragen muss, was natürlich lebenslang Kosten verursacht!",Ich würde die Behandlung nicht starten!,1,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=27&stars=1&stars=2&stars=3&stars=4&stars=5,de
519,2022-01-19,Serena,Schnelle Terminvergabe. Sehr gute Beratung. Gutschein wurde gleich eingelöst. Freu mich auf die Behandlung.,Super Service,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=28&stars=1&stars=2&stars=3&stars=4&stars=5,de
520,2022-01-19,RohatArmy,Super freundlich und keine lange Wartezeiten,Super freundlich und keine lange…,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=28&stars=1&stars=2&stars=3&stars=4&stars=5,de
521,2022-01-19,A.S.,"Nach Vertrabsabschluss erhält man leider kaum Antwort auf E-Mails und die Callcenter-Warteschlange ist dauerbesetzt. Plusdental bietet die Rückrufoption, aber leider hat mich auch hier niemand innerhalb der versprochenen 24 Stunden zurückgerufen. :( 
Die Nachproduktion der Schienen dauert ewig und der Kundendienst kann einem kaum helfen bzw. hat auch schon mehrfach falsche Infos rausgegeben. Insgesamt dauert die Behandlung nun schon über 3x so lange wie geplant und ich bin noch lange nicht fertig, weil das versprochene Resultat wieder nicht eingehalten werden konnte. War sogar bei einem unabhängigen Kieferorthopäden schockiert über den jetztigen Zustand der Zähne und der Vorgehensweise. 
Ich kann nur von Plusdental abraten und empfehlen, dies ordentlich bei einem Kieferorthopäden machen zu lassen.",Nicht zu empfehlen!!,1,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=28&stars=1&stars=2&stars=3&stars=4&stars=5,de
522,2022-01-19,Ahlam Shaoub,"War Super.
Sehr Guter Service.

Ich würde es weiter empfehlen!!",Super!!,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=28&stars=1&stars=2&stars=3&stars=4&stars=5,de
523,2022-01-19,Saskia,Der Arztbesuch war perfekt organisiert und es wurde auch alles super verständlich erklärt. Dank dem Scan konnte man seine Zähne auch mal aus einer anderen Perspektive sehen.,Alles Reibungslos,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=28&stars=1&stars=2&stars=3&stars=4&stars=5,de
524,2022-01-19,Sai Kiran Reddy Godhala,Sehr freundlich und perfekt.,Sehr freundlich und perfekt.,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=28&stars=1&stars=2&stars=3&stars=4&stars=5,de
525,2022-01-20,M.R.,"Schlimmste Erfahrung in meinem Leben. Sollte meine Schienen 12 Wochen tragen um einen Zahn zu drehen. Nach über einem Jahr sind an anderen Stellen Lücken entstanden. Andere Zähne sind schief geworden. Geplanter Zahn hat sich kaum gedreht. Null Kundenservice. Mehr als verärgert und fassungslos. WÜRDE JEDEM DAVON ABRATEN!

Update: Es wird sich nun zwar gekümmert, ist dennoch die schlimmste Entscheidung meines Lebens! 
Geplant waren 3 Monate. Bin nun fast bei 12 Monaten. Und um deren Pfusch wieder zu richten, nochmal (angeblich) SIEBEN MONATE! Ich bin mehr als fassungslos!!!",Schlimmste Erfahrung in meinem Leben!,1,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=28&stars=1&stars=2&stars=3&stars=4&stars=5,de
526,2022-01-20,Paul Klein,"2. Berichterstattung  von mir.
Auf meine erste ausführliche Zusammenfassung über meine negativen Erfahrungen kam wie zu erwarten eine standardisierte Antwortrückmeldung.
Unter anderem mit der Bitte, meine E-Mail Adresse mitzuteilen, um mich der Patientenakte zuzuordnen, obwohl mein ausführlicher Name oben steht.
Ganze 4 Tage später immer noch keine Kontaktaufnahme!!
Vor zwei Wochen habe ich zwei Beschwerdemails verfasst.
Darauf gab es bis dato noch keine Antwort.
Anrufe kann man sich sparen, es ist kein durchkommen möglich und diese Rückrüffunktion, dass man innerhalb der nächsten 24h einen Anruf von PD bekommt ist eine Lüge!
Noch nie hat irgendwer zurück gerufen.
Traurig.
Kundenservice, traurig.
Beratung, traurig.
Ärzte, traurig.
Mitarbeiter, traurig.
Behandlung, traurig.
Einfach ein trauriges Unternehmen.
Bereue es meine Zähne dort behandelt gelassen zu haben.
Bei jedem Konkurrenten ist man besser aufgehoben.
Patienten sind dort nichts Wert.
Absolut nichts

Ich erwarte eine Antwort von Plus Dental.

Immer dieses wir melden uns, aber keiner meldet sich……


Was ist das für eine Professionelle Unternehmensführung?

Keine Weiterempfehlung!!!!
Ich rate keinem dazu!
Schade das es keinen Stern zu bewerten zur Verfügung steht.",2. Kommentar,1,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=28&stars=1&stars=2&stars=3&stars=4&stars=5,de
527,2022-01-21,Consumer,"Angenehmes Erstgespräch. Die Behandlungsschritte werden ausführlich besprochen, Schienen liegen zur Ansicht bereit und Rückfragen werden gut beantwortet. Gesprächspartnerin nimmt sich Zeit.",Angenehmes Erstgespräch,4,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=28&stars=1&stars=2&stars=3&stars=4&stars=5,de
528,2022-01-21,Ramona L.,"Bislang sehr zufrieden mit der Beratung, Ablauf und Durchführung - alles top. Bin sehr froh die Behandlung gestartet zu haben. Sehr weiterzuempfehlen!!",Sehr zufrieden!,4,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=28&stars=1&stars=2&stars=3&stars=4&stars=5,de
529,2022-01-22,Behandlung gestartet,"Ich revidiere meinen ersten Eindruck. Während der Kundenkonto während des Kaufprozesses eng ist, ist nach Abschluss niemand mehr erreichbar. Konkret habe ich zwei Probleme im Kundenservice seit ca 4 Wochen offen, zu denen ich einfach keine Hilfestellung erhalte. Ich habe zig mal versucht PlusDental zu erreichen. Eine Rückmeldung habe ich erhalten, bei der der Servicemitarbeiter*in in einem Satz geantwortet hat. Dieser ist nicht auf mein Problem eingegangen und war eine Standartantwort. Also besteht mein Problem weiterhin. Ich verzweifle langsam und bereue es, bei PlusDental Kunde geworden zu sein! Und leider stehe ich erst am Beginn der Behandlung. Ich habe Angst, was in den kommenden Monaten noch passiert.",Update: Nach dem Kauf hat sich der Service gedreht,1,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=28&stars=1&stars=2&stars=3&stars=4&stars=5,de
530,2022-01-22,Natascha,Bin sehr zufrieden gewesen und auch gut beraten worden ... habe mich sehr  wohl gefühlt.,Bin sehr zufrieden gewesen und auch gut…,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=28&stars=1&stars=2&stars=3&stars=4&stars=5,de
531,2022-01-24,Friederike Gronholz,Alles in allem war es gut. Der Arzt hat sich allerdings nicht sehr viel Zeit genommen.,Alles in allem war es gut,3,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=28&stars=1&stars=2&stars=3&stars=4&stars=5,de
532,2022-01-24,Svea,Der Ersttermin lief sehr gut ab und war sehr informativ. Die Zahnärztin hat mir das PlusDental Set gezeigt und eine erste Untersuchung und die 3D Scans durchgeführt. Ich freue mich schon auf die nächsten Schritte!,Super Erfahrung!,4,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=28&stars=1&stars=2&stars=3&stars=4&stars=5,de
533,2022-01-24,Lisle Fallend,Alles super und rasch verlaufen. Sehr freundliches Personal.,Alles super und rasch verlaufen,5,AT,https://www.trustpilot.com/review/plusdental.de?languages=de&page=28&stars=1&stars=2&stars=3&stars=4&stars=5,de
534,2022-01-25,Selina Yildirim,"Betrüger ! Habe 2019 mit denen 10 angefangen, habe 2 Durchgänge gemacht und meine Zähne sehen aus wie vorher. 
Ich versuche seit Dezember eine Rückmeldung zu bekommen, ich habe schon 5 E-Mails bekommen aber keine Antwort. 
Werde damit jetzt zum Anwalt gehen.",Betrüger,1,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=28&stars=1&stars=2&stars=3&stars=4&stars=5,de
535,2022-01-25,Christoph ,Der Besuch war sehr gut und informativ. Der Arzt war sehr kommunikativ und hat alle Fragen zu meiner Zufriedenheit beantwortet.,Der Besuch war sehr gut und informativ,4,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=28&stars=1&stars=2&stars=3&stars=4&stars=5,de
536,2022-01-26,Michelle Hüttner,Alles gut gelaufen,Alles gut gelaufen,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=28&stars=1&stars=2&stars=3&stars=4&stars=5,de
537,2022-01-26,Joelle Hofmann,"Hab mir letztes Jahr die Schienen bestellt, beim Zahnarzt war alles gut soweit. Es wurde kein Rö-Bild angefertigt, was mir erstmal alles plausibel erklärt wurde, wieso nicht. Hab meine Schienen bekommen, soweit so gut. Bis dato ist alles super gelaufen. Dann hat sich mein Unterkiefer nicht planmäßig verschoben, also sollte ich in den Schienen wieder zurück gehen, die haben nicht gepasst, also hab ich Refinement-Schienen bekommen. Ich hab immer wieder gesagt, dass mein Biss nicht stimmt, aber mir wurde gesagt das sei normal und es müsse am Ende der Behandlung stimmen. Jetzt bin ich am Ende der Behandlung, hab seit 2 Monaten Kieferschmerzen, mein Biss stimmt immer noch nicht und hab dann einen Kieferorthopäden aufgesucht. Dieser hat mir dann erklärt, dass ich schon vorher eine Fehlstellung hatte, die bei der Behandlung nicht berücksichtigt wurde und daher stimmt mein Biss nicht mehr und davon kommen auch die Schmerzen. Jetzt hat er mir empfohlen im Unterkiefer die Schienen rauszunehmen und ich soll mich in 4 Wochen nochmal vorstellen, wenn sich die Zähne unten wieder zurückgeschoben haben. Falls ich mich zu einer Behandlung beim Kieferorthopäden entscheide, muss ich mit 6000€ rechnen. Wär ich mal lieber gleich dorthin. Zudem war sie überrascht, als ich ihr gesagt hab, dass es keine Rö-Bilder gibt. Das sei sehr unüblich. 


Der Kundenservice von PlusDental war zwar immer freundlich zu mir und auch gut erreichbar, aber gefühlt hatten die auch keine Ahnung und mussten immer einen Kollegen fragen, wenn ich etwas gefragt hatte.",Geh zu nem Kieferorthopäden!!!,2,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=28&stars=1&stars=2&stars=3&stars=4&stars=5,de
538,2022-01-26,Art,Tolle Technik,Tolle Technik,4,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=28&stars=1&stars=2&stars=3&stars=4&stars=5,de
539,2022-01-12,Michelle Wendt,Ich bin sehr zufrieden kann ich nur weiterempfehlen,Ich bin sehr zufrieden kann ich nur…,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=29&stars=1&stars=2&stars=3&stars=4&stars=5,de
540,2022-01-12,Luis Ángel Alarcón Chacón,All meine Zähnen würden nicht wie gewünscht gerichtet,All meine Zähnen würden nicht wie…,4,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=29&stars=1&stars=2&stars=3&stars=4&stars=5,de
541,2022-01-12,Johanna Pitz,Perfekt. Bin absolut zufrieden mit dem Ergebnis und dem Verlauf der Behandlung.,Perfekt,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=29&stars=1&stars=2&stars=3&stars=4&stars=5,de
542,2022-01-12,George,Sehr freundliches Personal und gute Beratung.,Zufrieden,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=29&stars=1&stars=2&stars=3&stars=4&stars=5,de
543,2022-01-13,Kerem Baspinar,"Im Prinzip war alles im grünen Bereich, allerdings erhofft man sich per Whatsapp eine etwas schnellere Rückmeldung.","Prinzipiell Alles in Ordnung, Whatsapp hat Verbesserungsbedarf",4,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=29&stars=1&stars=2&stars=3&stars=4&stars=5,de
544,2022-01-13,Nadja Mraović,Guter Service und freundliches Personal👍🏼😊,Bewertung,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=29&stars=1&stars=2&stars=3&stars=4&stars=5,de
545,2022-01-13,Linda Fischer,"Die sind Zahnschienen sind sehr unauffällig und leisten gute Arbeit beim Geraderücken der vorderen Zähne. Ein Wermutstropfen für mich ist, dass die Behandlung bisher länger dauerte als geplant. Momentan warte ich schon seit knapp 2 Wochen auf die Rückmeldung zu meinem Behandlungsergebnis, das allerdings immer noch nicht da ist, wo es sein sollte. Daher rechne ich mit weiteren Wochen bis zum Abschluss.",Zahnschienen leisten gute Arbeit,4,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=29&stars=1&stars=2&stars=3&stars=4&stars=5,de
546,2022-01-14,Anna,Schnell und unkompliziert!,Schnell und unkompliziert!,5,DE,https://www.trustpilot.com/review/plusdental.de?languages=de&page=29&stars=1&stars=2&stars=3&stars=4&stars=5,de
